hourOfDay,dayOfWeek,bayOccupied,recentAvgCurrent,sessionElapsedMin,historicalArrivalRate,arrivedWithinWindow,actualDurationMin
13,5,0,0.0,0.0,0.3,1,0.0
17,3,1,13.21,45.5,0.3,1,176.6
10,4,1,19.51,8.3,0.65,0,526.8
10,3,1,19.8,5.0,0.65,0,521.3
21,1,1,10.33,60.3,0.6,1,248.8
19,6,1,20.81,199.0,0.5,0,0.0
19,5,1,8.41,31.7,0.6,0,884.8
16,1,0,0.0,0.0,0.3,0,0.0
13,5,1,9.46,101.5,0.3,1,346.3
13,3,0,0.0,0.0,0.3,1,0.0
4,3,0,0.0,0.0,0.05,0,0.0
13,0,1,16.83,8.7,0.3,0,353.4
17,6,0,0.0,0.0,0.3,0,0.0
20,4,1,24.23,1.3,0.6,1,440.0
5,5,0,0.0,0.0,0.05,0,0.0
21,6,0,0.0,0.0,0.5,1,0.0
0,6,1,26.77,28.7,0.05,0,220.9
11,6,0,0.0,0.0,0.3,0,0.0
3,5,0,0.0,0.0,0.05,0,0.0
9,3,0,0.0,0.0,0.65,0,0.0
21,4,1,21.03,136.7,0.6,1,210.8
20,1,1,13.94,12.0,0.6,0,322.1
23,1,0,0.0,0.0,0.2,1,0.0
21,3,0,0.0,0.0,0.6,1,0.0
11,2,1,19.28,5.2,0.3,1,240.4
14,4,0,0.0,0.0,0.3,0,0.0
23,2,0,0.0,0.0,0.2,1,0.0
12,6,0,0.0,0.0,0.3,0,0.0
14,4,1,10.94,27.3,0.3,0,512.0
11,2,0,0.0,0.0,0.3,0,0.0
14,0,1,20.55,72.6,0.3,0,488.5
15,5,0,0.0,0.0,0.3,0,0.0
21,2,1,19.34,91.9,0.6,0,127.4
17,6,1,19.9,56.0,0.3,0,439.5
23,5,0,0.0,0.0,0.2,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
17,6,1,20.76,11.5,0.3,0,585.6
5,3,0,0.0,0.0,0.05,0,0.0
20,1,1,9.32,51.0,0.6,0,871.2
10,2,0,0.0,0.0,0.65,0,0.0
20,2,0,0.0,0.0,0.6,1,0.0
21,0,1,19.78,4.1,0.5,0,119.9
10,2,0,0.0,0.0,0.65,0,0.0
16,4,0,0.0,0.0,0.3,1,0.0
6,1,1,16.61,88.3,0.2,1,549.4
6,1,1,11.2,34.4,0.2,1,447.9
18,2,1,21.81,15.9,0.6,0,134.3
11,0,1,12.73,125.5,0.3,0,385.1
9,5,1,16.33,15.4,0.65,0,429.0
10,4,1,7.33,18.4,0.65,0,757.5
4,3,0,0.0,0.0,0.05,0,0.0
19,3,1,8.62,2.3,0.6,1,1335.3
10,0,0,0.0,0.0,0.55,1,0.0
7,2,0,0.0,0.0,0.2,0,0.0
20,0,1,9.06,47.1,0.5,1,588.2
23,2,1,12.13,31.1,0.2,0,199.7
13,3,1,12.17,101.5,0.3,0,635.1
19,3,0,0.0,0.0,0.6,0,0.0
20,6,0,0.0,0.0,0.5,0,0.0
12,1,1,14.88,0.5,0.3,0,352.1
10,5,1,14.59,40.3,0.65,0,887.9
6,3,0,0.0,0.0,0.2,0,0.0
16,2,1,15.95,13.3,0.3,0,636.6
12,4,0,0.0,0.0,0.3,1,0.0
5,2,0,0.0,0.0,0.05,0,0.0
19,3,1,18.7,5.7,0.6,0,584.2
20,6,1,13.43,6.8,0.5,1,566.5
14,0,0,0.0,0.0,0.3,1,0.0
3,3,0,0.0,0.0,0.05,1,0.0
17,3,1,16.57,82.1,0.3,0,476.4
21,2,0,0.0,0.0,0.6,1,0.0
9,0,1,19.71,32.9,0.55,0,360.4
13,0,0,0.0,0.0,0.3,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
21,5,1,16.7,27.3,0.6,1,378.8
19,6,1,8.61,63.6,0.5,1,591.1
22,4,0,0.0,0.0,0.2,0,0.0
9,6,1,15.09,44.0,0.55,0,343.4
22,3,0,0.0,0.0,0.2,0,0.0
6,1,0,0.0,0.0,0.2,0,0.0
1,0,0,0.0,0.0,0.05,0,0.0
14,4,0,0.0,0.0,0.3,1,0.0
7,5,0,0.0,0.0,0.2,0,0.0
17,3,1,14.34,13.2,0.3,0,365.3
4,5,0,0.0,0.0,0.05,0,0.0
19,6,1,12.38,1.2,0.5,0,419.8
12,1,0,0.0,0.0,0.3,0,0.0
9,6,1,18.43,50.8,0.55,0,198.2
6,3,1,10.27,198.9,0.2,1,516.7
6,5,1,10.53,81.2,0.2,0,248.4
9,1,0,0.0,0.0,0.65,1,0.0
3,0,0,0.0,0.0,0.05,0,0.0
2,2,0,0.0,0.0,0.05,0,0.0
21,0,0,0.0,0.0,0.5,1,0.0
12,6,0,0.0,0.0,0.3,0,0.0
19,3,1,16.02,80.6,0.6,1,685.6
7,1,0,0.0,0.0,0.2,0,0.0
11,3,0,0.0,0.0,0.3,1,0.0
19,3,1,15.71,31.9,0.6,0,545.4
2,2,0,0.0,0.0,0.05,0,0.0
9,2,1,13.17,6.4,0.65,0,691.7
14,3,0,0.0,0.0,0.3,0,0.0
21,1,0,0.0,0.0,0.6,1,0.0
21,3,1,14.32,3.5,0.6,1,168.6
0,2,0,0.0,0.0,0.05,0,0.0
18,2,1,26.65,37.3,0.6,0,383.7
7,1,0,0.0,0.0,0.2,1,0.0
23,6,0,0.0,0.0,0.2,0,0.0
17,5,0,0.0,0.0,0.3,0,0.0
15,3,1,18.67,24.5,0.3,0,431.5
15,4,0,0.0,0.0,0.3,1,0.0
22,0,1,14.56,1.8,0.2,0,325.6
17,5,0,0.0,0.0,0.3,1,0.0
10,5,1,20.95,27.7,0.65,1,344.7
6,1,1,17.59,125.2,0.2,0,209.3
3,6,0,0.0,0.0,0.05,0,0.0
11,3,0,0.0,0.0,0.3,1,0.0
18,4,0,0.0,0.0,0.6,0,0.0
3,4,0,0.0,0.0,0.05,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
6,5,1,17.44,19.3,0.2,0,704.6
5,4,0,0.0,0.0,0.05,0,0.0
22,1,1,17.72,1.5,0.2,0,645.6
19,2,1,10.24,72.8,0.6,1,433.8
12,3,0,0.0,0.0,0.3,1,0.0
19,5,1,22.72,4.9,0.6,1,195.4
3,0,0,0.0,0.0,0.05,0,0.0
21,5,1,6.21,4.3,0.6,0,451.6
15,0,1,15.61,12.3,0.3,0,289.1
18,3,0,0.0,0.0,0.6,1,0.0
11,1,1,16.22,35.2,0.3,1,725.4
3,5,0,0.0,0.0,0.05,0,0.0
21,3,1,12.58,22.9,0.6,1,1050.7
22,5,1,16.99,51.9,0.2,0,522.6
4,5,0,0.0,0.0,0.05,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
1,5,1,13.07,56.0,0.05,1,512.8
4,1,0,0.0,0.0,0.05,0,0.0
2,0,0,0.0,0.0,0.05,1,0.0
15,6,1,13.26,28.3,0.3,0,175.9
15,2,0,0.0,0.0,0.3,0,0.0
14,2,1,11.87,11.9,0.3,0,178.5
2,3,0,0.0,0.0,0.05,0,0.0
23,1,0,0.0,0.0,0.2,0,0.0
16,4,1,13.24,48.3,0.3,0,425.0
3,2,0,0.0,0.0,0.05,0,0.0
8,5,1,16.97,19.5,0.65,0,597.0
12,1,0,0.0,0.0,0.3,0,0.0
14,2,0,0.0,0.0,0.3,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
17,6,0,0.0,0.0,0.3,0,0.0
7,3,1,15.21,45.5,0.2,0,377.0
0,0,0,0.0,0.0,0.05,0,0.0
22,4,0,0.0,0.0,0.2,0,0.0
15,3,1,17.15,44.1,0.3,1,217.3
23,5,0,0.0,0.0,0.2,0,0.0
14,2,0,0.0,0.0,0.3,1,0.0
14,3,0,0.0,0.0,0.3,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
12,4,0,0.0,0.0,0.3,1,0.0
9,3,0,0.0,0.0,0.65,1,0.0
14,0,0,0.0,0.0,0.3,0,0.0
15,1,0,0.0,0.0,0.3,0,0.0
16,6,0,0.0,0.0,0.3,1,0.0
14,4,0,0.0,0.0,0.3,1,0.0
1,4,0,0.0,0.0,0.05,0,0.0
11,5,0,0.0,0.0,0.3,1,0.0
1,5,0,0.0,0.0,0.05,0,0.0
8,4,1,13.98,70.3,0.65,0,606.9
11,6,1,12.39,36.4,0.3,1,739.3
19,3,1,10.79,1.0,0.6,1,240.6
21,2,0,0.0,0.0,0.6,1,0.0
20,0,0,0.0,0.0,0.5,1,0.0
3,1,0,0.0,0.0,0.05,0,0.0
14,4,0,0.0,0.0,0.3,0,0.0
11,4,1,16.72,74.0,0.3,0,216.7
8,4,1,16.41,13.7,0.65,0,872.9
15,6,0,0.0,0.0,0.3,1,0.0
8,5,1,20.31,46.4,0.65,0,172.0
7,6,1,11.5,4.1,0.2,0,631.5
9,2,0,0.0,0.0,0.65,1,0.0
18,4,1,14.59,30.7,0.6,0,298.7
8,5,0,0.0,0.0,0.65,0,0.0
23,3,0,0.0,0.0,0.2,1,0.0
7,2,0,0.0,0.0,0.2,0,0.0
2,2,0,0.0,0.0,0.05,0,0.0
9,0,1,19.5,43.0,0.55,0,121.1
10,4,0,0.0,0.0,0.65,1,0.0
18,1,1,18.68,11.4,0.6,0,220.8
23,0,0,0.0,0.0,0.2,0,0.0
13,2,0,0.0,0.0,0.3,0,0.0
23,4,1,6.11,173.1,0.2,0,1062.2
0,0,0,0.0,0.0,0.05,0,0.0
2,0,0,0.0,0.0,0.05,0,0.0
0,1,0,0.0,0.0,0.05,0,0.0
5,4,0,0.0,0.0,0.05,0,0.0
12,3,1,11.74,26.8,0.3,0,456.4
17,4,1,19.01,38.8,0.3,1,510.1
12,3,0,0.0,0.0,0.3,0,0.0
7,2,0,0.0,0.0,0.2,1,0.0
13,5,0,0.0,0.0,0.3,0,0.0
8,1,1,23.61,45.9,0.65,0,232.7
5,3,0,0.0,0.0,0.05,0,0.0
20,6,0,0.0,0.0,0.5,1,0.0
11,0,0,0.0,0.0,0.3,0,0.0
15,1,0,0.0,0.0,0.3,1,0.0
6,1,0,0.0,0.0,0.2,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
7,0,0,0.0,0.0,0.2,0,0.0
17,1,0,0.0,0.0,0.3,0,0.0
6,0,0,0.0,0.0,0.2,0,0.0
23,5,0,0.0,0.0,0.2,0,0.0
14,3,0,0.0,0.0,0.3,0,0.0
8,6,1,14.41,74.0,0.55,1,674.9
10,3,1,11.62,26.1,0.65,1,479.5
17,5,1,7.18,46.8,0.3,0,865.3
16,0,0,0.0,0.0,0.3,0,0.0
10,0,1,20.35,22.4,0.55,0,680.0
6,4,0,0.0,0.0,0.2,0,0.0
9,2,1,19.91,42.8,0.65,0,209.3
16,2,1,24.85,121.9,0.3,1,330.0
14,4,0,0.0,0.0,0.3,0,0.0
0,5,1,19.92,120.2,0.05,0,410.0
0,6,0,0.0,0.0,0.05,0,0.0
13,4,1,21.26,4.6,0.3,0,99.4
17,1,1,20.94,57.4,0.3,0,79.2
11,2,0,0.0,0.0,0.3,0,0.0
6,5,0,0.0,0.0,0.2,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
22,6,0,0.0,0.0,0.2,1,0.0
17,5,0,0.0,0.0,0.3,1,0.0
4,0,0,0.0,0.0,0.05,0,0.0
21,4,0,0.0,0.0,0.6,1,0.0
8,6,1,13.82,12.0,0.55,1,550.6
10,5,1,14.96,49.5,0.65,1,368.9
23,5,0,0.0,0.0,0.2,1,0.0
10,5,1,16.88,59.0,0.65,1,191.7
13,0,0,0.0,0.0,0.3,0,0.0
10,6,1,10.2,9.5,0.55,0,402.9
3,0,0,0.0,0.0,0.05,0,0.0
11,5,1,16.67,92.7,0.3,0,118.3
18,3,1,19.77,47.7,0.6,1,177.3
18,4,0,0.0,0.0,0.6,1,0.0
0,6,0,0.0,0.0,0.05,0,0.0
10,6,0,0.0,0.0,0.55,0,0.0
23,1,0,0.0,0.0,0.2,0,0.0
11,0,1,24.85,8.5,0.3,0,231.8
7,4,0,0.0,0.0,0.2,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
22,0,0,0.0,0.0,0.2,0,0.0
3,2,0,0.0,0.0,0.05,0,0.0
22,5,1,15.42,42.8,0.2,0,501.8
4,1,0,0.0,0.0,0.05,0,0.0
19,0,1,11.98,14.9,0.5,1,329.0
8,6,0,0.0,0.0,0.55,0,0.0
8,5,0,0.0,0.0,0.65,0,0.0
22,5,0,0.0,0.0,0.2,0,0.0
10,2,0,0.0,0.0,0.65,0,0.0
15,4,0,0.0,0.0,0.3,0,0.0
11,5,0,0.0,0.0,0.3,0,0.0
19,3,1,18.11,1.2,0.6,1,140.7
4,3,0,0.0,0.0,0.05,0,0.0
21,6,0,0.0,0.0,0.5,0,0.0
9,4,1,12.08,130.7,0.65,1,541.7
13,4,0,0.0,0.0,0.3,0,0.0
12,1,1,9.77,36.2,0.3,0,465.1
7,2,0,0.0,0.0,0.2,0,0.0
7,2,0,0.0,0.0,0.2,0,0.0
23,0,0,0.0,0.0,0.2,0,0.0
7,1,0,0.0,0.0,0.2,0,0.0
6,5,0,0.0,0.0,0.2,0,0.0
16,1,0,0.0,0.0,0.3,1,0.0
10,3,1,13.85,20.8,0.65,1,446.3
17,5,1,25.57,49.6,0.3,0,168.9
16,6,1,9.8,3.5,0.3,0,769.8
20,2,1,13.61,27.8,0.6,0,944.9
6,6,1,15.69,45.2,0.2,0,587.0
19,3,1,17.43,6.2,0.6,0,406.2
13,5,1,7.8,4.3,0.3,1,1248.0
1,4,0,0.0,0.0,0.05,0,0.0
10,1,0,0.0,0.0,0.65,1,0.0
23,3,0,0.0,0.0,0.2,0,0.0
2,0,0,0.0,0.0,0.05,1,0.0
23,1,1,18.13,4.3,0.2,0,430.3
9,5,1,7.57,20.6,0.65,0,496.0
20,5,1,10.36,32.8,0.6,0,483.3
11,5,0,0.0,0.0,0.3,0,0.0
17,4,0,0.0,0.0,0.3,1,0.0
13,0,0,0.0,0.0,0.3,0,0.0
1,5,0,0.0,0.0,0.05,1,0.0
18,2,0,0.0,0.0,0.6,1,0.0
5,0,0,0.0,0.0,0.05,0,0.0
8,0,1,15.62,177.2,0.55,1,0.0
22,0,0,0.0,0.0,0.2,0,0.0
19,6,0,0.0,0.0,0.5,1,0.0
15,6,1,20.57,65.1,0.3,0,388.0
22,2,1,21.44,35.5,0.2,0,601.1
12,0,1,16.68,47.7,0.3,0,439.8
5,0,0,0.0,0.0,0.05,0,0.0
17,4,1,13.56,87.6,0.3,0,245.6
17,2,1,19.94,36.2,0.3,0,281.4
18,3,1,17.51,20.5,0.6,1,305.6
6,4,0,0.0,0.0,0.2,0,0.0
17,6,1,10.75,209.8,0.3,1,352.8
15,2,0,0.0,0.0,0.3,0,0.0
19,2,1,13.14,31.8,0.6,1,545.7
20,3,0,0.0,0.0,0.6,1,0.0
1,3,0,0.0,0.0,0.05,1,0.0
3,3,0,0.0,0.0,0.05,0,0.0
13,6,0,0.0,0.0,0.3,0,0.0
23,5,0,0.0,0.0,0.2,1,0.0
3,1,0,0.0,0.0,0.05,0,0.0
9,6,0,0.0,0.0,0.55,1,0.0
11,2,0,0.0,0.0,0.3,0,0.0
7,3,1,14.43,83.1,0.2,0,617.4
20,0,1,16.1,8.1,0.5,1,818.9
8,5,1,17.31,88.7,0.65,0,122.9
22,4,0,0.0,0.0,0.2,0,0.0
23,6,0,0.0,0.0,0.2,0,0.0
22,0,0,0.0,0.0,0.2,0,0.0
2,0,1,16.64,64.1,0.05,0,182.2
17,6,0,0.0,0.0,0.3,0,0.0
13,2,0,0.0,0.0,0.3,1,0.0
15,0,1,20.28,36.3,0.3,0,173.0
20,6,1,17.66,75.9,0.5,1,752.8
17,4,1,10.92,35.1,0.3,0,373.3
12,2,0,0.0,0.0,0.3,1,0.0
17,4,0,0.0,0.0,0.3,1,0.0
1,6,0,0.0,0.0,0.05,0,0.0
15,1,0,0.0,0.0,0.3,0,0.0
10,3,0,0.0,0.0,0.65,1,0.0
11,1,0,0.0,0.0,0.3,0,0.0
12,0,1,14.79,26.8,0.3,0,757.7
10,1,1,10.91,51.8,0.65,0,926.9
1,3,0,0.0,0.0,0.05,0,0.0
3,6,0,0.0,0.0,0.05,0,0.0
17,4,0,0.0,0.0,0.3,0,0.0
19,2,1,15.51,78.2,0.6,0,281.2
7,6,1,17.85,35.6,0.2,0,339.9
21,6,0,0.0,0.0,0.5,1,0.0
19,6,1,17.46,5.0,0.5,0,509.5
9,5,0,0.0,0.0,0.65,1,0.0
18,3,0,0.0,0.0,0.6,1,0.0
16,2,0,0.0,0.0,0.3,0,0.0
3,4,0,0.0,0.0,0.05,0,0.0
3,5,0,0.0,0.0,0.05,0,0.0
14,2,0,0.0,0.0,0.3,0,0.0
10,2,1,15.08,7.2,0.65,0,158.3
21,5,0,0.0,0.0,0.6,0,0.0
20,2,1,13.96,16.3,0.6,0,391.8
12,3,0,0.0,0.0,0.3,0,0.0
18,4,1,12.29,101.6,0.6,0,352.0
14,2,0,0.0,0.0,0.3,0,0.0
6,1,1,10.68,23.5,0.2,0,792.3
20,1,1,11.37,79.0,0.6,0,553.9
6,1,1,19.53,20.8,0.2,1,511.6
22,6,0,0.0,0.0,0.2,0,0.0
6,5,0,0.0,0.0,0.2,0,0.0
0,3,0,0.0,0.0,0.05,0,0.0
3,2,0,0.0,0.0,0.05,0,0.0
17,4,0,0.0,0.0,0.3,0,0.0
20,3,0,0.0,0.0,0.6,1,0.0
16,6,0,0.0,0.0,0.3,0,0.0
19,5,1,8.86,0.3,0.6,1,660.5
2,5,0,0.0,0.0,0.05,0,0.0
18,6,0,0.0,0.0,0.5,1,0.0
5,2,0,0.0,0.0,0.05,0,0.0
21,1,1,18.96,50.0,0.6,1,513.0
3,1,0,0.0,0.0,0.05,0,0.0
20,4,0,0.0,0.0,0.6,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
13,4,0,0.0,0.0,0.3,1,0.0
21,2,0,0.0,0.0,0.6,1,0.0
15,6,0,0.0,0.0,0.3,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
19,6,1,14.2,107.8,0.5,1,262.2
16,5,0,0.0,0.0,0.3,0,0.0
6,3,1,18.52,31.5,0.2,1,719.2
9,4,1,17.75,72.3,0.65,1,336.0
0,1,0,0.0,0.0,0.05,0,0.0
7,2,0,0.0,0.0,0.2,0,0.0
18,6,1,12.67,48.3,0.5,1,592.7
23,0,1,19.6,7.4,0.2,0,185.7
14,3,1,10.6,52.8,0.3,0,436.4
16,6,1,15.54,31.2,0.3,0,450.9
4,6,0,0.0,0.0,0.05,0,0.0
17,6,0,0.0,0.0,0.3,1,0.0
14,0,1,16.3,60.1,0.3,0,366.6
23,0,0,0.0,0.0,0.2,0,0.0
4,3,0,0.0,0.0,0.05,0,0.0
4,3,0,0.0,0.0,0.05,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
19,1,1,10.93,35.9,0.6,0,183.7
15,1,0,0.0,0.0,0.3,0,0.0
19,2,1,10.86,35.8,0.6,1,349.9
1,5,0,0.0,0.0,0.05,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
23,2,0,0.0,0.0,0.2,0,0.0
23,4,0,0.0,0.0,0.2,0,0.0
14,6,0,0.0,0.0,0.3,0,0.0
20,4,0,0.0,0.0,0.6,1,0.0
13,4,0,0.0,0.0,0.3,0,0.0
13,6,0,0.0,0.0,0.3,1,0.0
3,6,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
5,3,0,0.0,0.0,0.05,0,0.0
11,2,0,0.0,0.0,0.3,1,0.0
16,0,0,0.0,0.0,0.3,1,0.0
20,1,1,15.69,80.9,0.6,0,267.2
12,2,1,12.89,135.2,0.3,0,562.7
7,2,0,0.0,0.0,0.2,0,0.0
9,0,1,19.49,0.5,0.55,0,317.0
20,5,1,14.25,24.1,0.6,1,658.1
10,6,0,0.0,0.0,0.55,1,0.0
17,1,0,0.0,0.0,0.3,1,0.0
6,0,0,0.0,0.0,0.2,0,0.0
22,4,1,12.51,49.8,0.2,0,164.3
5,0,0,0.0,0.0,0.05,0,0.0
19,2,0,0.0,0.0,0.6,0,0.0
20,0,1,23.25,16.8,0.5,1,331.7
22,2,0,0.0,0.0,0.2,1,0.0
5,3,0,0.0,0.0,0.05,0,0.0
7,0,1,15.21,11.5,0.2,0,598.8
3,4,0,0.0,0.0,0.05,0,0.0
21,5,1,14.03,189.6,0.6,1,0.0
8,0,0,0.0,0.0,0.55,1,0.0
22,3,0,0.0,0.0,0.2,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
7,3,0,0.0,0.0,0.2,0,0.0
16,0,0,0.0,0.0,0.3,1,0.0
13,1,1,18.75,29.0,0.3,1,197.9
23,3,0,0.0,0.0,0.2,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
7,2,0,0.0,0.0,0.2,0,0.0
12,6,1,14.92,19.4,0.3,0,612.4
13,5,0,0.0,0.0,0.3,0,0.0
14,2,1,9.38,66.1,0.3,1,1335.6
13,2,0,0.0,0.0,0.3,0,0.0
14,0,1,18.1,113.3,0.3,0,308.5
20,4,1,21.92,27.5,0.6,1,341.3
6,0,0,0.0,0.0,0.2,0,0.0
10,5,1,15.04,8.6,0.65,1,502.4
18,6,1,20.42,3.0,0.5,0,424.0
2,5,0,0.0,0.0,0.05,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
2,4,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
13,3,0,0.0,0.0,0.3,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
14,0,0,0.0,0.0,0.3,0,0.0
8,2,1,13.88,27.8,0.65,1,261.0
20,2,0,0.0,0.0,0.6,1,0.0
0,4,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
14,2,1,13.48,23.1,0.3,0,668.6
12,3,0,0.0,0.0,0.3,1,0.0
16,2,1,24.56,64.1,0.3,0,239.2
8,5,1,10.94,21.1,0.65,0,440.3
8,0,0,0.0,0.0,0.55,0,0.0
10,6,1,19.91,66.8,0.55,0,371.7
18,3,1,14.42,6.6,0.6,1,792.4
10,2,1,19.44,28.1,0.65,0,535.7
9,4,1,19.21,8.0,0.65,0,149.6
10,1,0,0.0,0.0,0.65,1,0.0
15,1,0,0.0,0.0,0.3,0,0.0
18,5,1,16.63,0.9,0.6,0,637.2
11,3,1,14.56,14.5,0.3,0,383.3
9,1,1,12.08,16.3,0.65,1,293.5
14,3,0,0.0,0.0,0.3,0,0.0
4,5,0,0.0,0.0,0.05,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
11,5,0,0.0,0.0,0.3,1,0.0
19,0,0,0.0,0.0,0.5,1,0.0
20,5,0,0.0,0.0,0.6,1,0.0
18,4,1,14.61,29.1,0.6,1,465.6
13,5,1,25.5,9.4,0.3,0,130.8
18,1,1,25.07,14.3,0.6,0,193.2
23,6,1,18.17,71.8,0.2,0,427.5
12,0,1,15.34,6.0,0.3,1,731.6
17,1,1,17.5,61.7,0.3,0,324.9
8,6,1,20.16,24.4,0.55,0,222.9
11,5,0,0.0,0.0,0.3,0,0.0
17,4,0,0.0,0.0,0.3,0,0.0
5,0,0,0.0,0.0,0.05,0,0.0
20,1,0,0.0,0.0,0.6,1,0.0
17,3,1,12.73,50.3,0.3,0,707.1
4,6,0,0.0,0.0,0.05,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
21,6,1,13.89,27.9,0.5,1,947.3
6,6,0,0.0,0.0,0.2,0,0.0
6,6,0,0.0,0.0,0.2,0,0.0
12,3,1,17.92,69.1,0.3,0,116.0
12,5,0,0.0,0.0,0.3,0,0.0
13,5,0,0.0,0.0,0.3,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
3,4,0,0.0,0.0,0.05,0,0.0
13,1,0,0.0,0.0,0.3,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
23,3,0,0.0,0.0,0.2,0,0.0
9,6,1,24.53,17.8,0.55,0,452.4
16,1,1,19.04,57.4,0.3,0,380.3
6,4,0,0.0,0.0,0.2,1,0.0
19,1,1,25.75,0.3,0.6,0,186.3
11,2,0,0.0,0.0,0.3,1,0.0
5,2,0,0.0,0.0,0.05,0,0.0
20,5,1,17.83,22.0,0.6,0,189.6
15,4,0,0.0,0.0,0.3,0,0.0
19,4,1,12.04,48.0,0.6,1,748.3
6,2,0,0.0,0.0,0.2,0,0.0
18,4,1,11.97,1.4,0.6,1,695.8
15,1,1,12.73,26.4,0.3,1,292.0
3,0,0,0.0,0.0,0.05,0,0.0
3,1,0,0.0,0.0,0.05,0,0.0
15,6,0,0.0,0.0,0.3,0,0.0
2,0,0,0.0,0.0,0.05,0,0.0
23,4,1,11.69,17.0,0.2,0,446.8
8,1,1,14.4,12.8,0.65,1,395.8
13,5,0,0.0,0.0,0.3,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
23,0,0,0.0,0.0,0.2,0,0.0
1,1,0,0.0,0.0,0.05,0,0.0
23,5,0,0.0,0.0,0.2,0,0.0
21,6,1,16.41,44.6,0.5,0,113.5
16,3,1,11.95,2.4,0.3,0,254.4
12,1,0,0.0,0.0,0.3,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
9,1,1,10.03,5.1,0.65,0,396.2
9,0,1,16.57,34.8,0.55,0,483.2
19,4,0,0.0,0.0,0.6,1,0.0
20,2,1,19.79,28.6,0.6,0,139.5
0,1,0,0.0,0.0,0.05,0,0.0
12,0,0,0.0,0.0,0.3,1,0.0
9,1,1,16.89,78.1,0.65,0,500.5
7,5,0,0.0,0.0,0.2,0,0.0
8,2,1,18.26,45.0,0.65,0,123.7
9,5,1,13.23,1.0,0.65,0,415.9
12,0,1,11.33,10.5,0.3,1,257.7
19,3,1,18.37,73.4,0.6,0,219.8
14,6,0,0.0,0.0,0.3,0,0.0
20,1,0,0.0,0.0,0.6,1,0.0
2,0,0,0.0,0.0,0.05,0,0.0
20,0,0,0.0,0.0,0.5,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
9,4,1,17.34,44.0,0.65,1,285.6
6,3,0,0.0,0.0,0.2,0,0.0
7,2,0,0.0,0.0,0.2,0,0.0
2,2,0,0.0,0.0,0.05,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
14,1,0,0.0,0.0,0.3,0,0.0
21,1,1,17.0,2.6,0.6,1,170.2
0,0,0,0.0,0.0,0.05,0,0.0
6,4,0,0.0,0.0,0.2,1,0.0
14,1,0,0.0,0.0,0.3,1,0.0
16,5,1,23.44,240.0,0.3,0,23.1
22,6,0,0.0,0.0,0.2,1,0.0
7,5,0,0.0,0.0,0.2,0,0.0
13,5,0,0.0,0.0,0.3,0,0.0
5,6,0,0.0,0.0,0.05,0,0.0
15,5,0,0.0,0.0,0.3,1,0.0
12,3,1,19.85,142.0,0.3,1,82.5
6,3,0,0.0,0.0,0.2,1,0.0
16,2,0,0.0,0.0,0.3,0,0.0
8,4,1,10.06,46.0,0.65,0,1009.7
22,3,0,0.0,0.0,0.2,0,0.0
17,1,0,0.0,0.0,0.3,0,0.0
22,4,0,0.0,0.0,0.2,0,0.0
20,5,1,12.74,1.3,0.6,1,562.6
4,1,0,0.0,0.0,0.05,0,0.0
1,3,0,0.0,0.0,0.05,0,0.0
19,4,1,16.36,15.1,0.6,0,149.4
15,5,0,0.0,0.0,0.3,0,0.0
22,5,0,0.0,0.0,0.2,1,0.0
23,6,1,17.62,83.8,0.2,0,346.3
17,2,0,0.0,0.0,0.3,0,0.0
18,5,1,10.77,12.6,0.6,0,284.0
